date,open,high,low,close,volume
2025-04-14,140.5,140.92,140.23,140.51,911.0
2025-04-15,140.46,140.49,139.74,139.8,1013.0
2025-04-16,139.79,140.83,139.64,140.83,2194.0
2025-04-17,140.77,140.93,139.98,140.18,790.0
2025-04-18,140.15,140.76,140.1,140.75,589.0
2025-04-19,140.69,140.73,140.65,140.65,38.0
2025-04-21,140.79,140.82,140.33,140.43,637.0
2025-04-22,140.44,140.44,139.82,140.18,694.0
2025-04-23,140.15,140.22,139.62,139.89,992.0
2025-04-24,139.92,140.17,139.36,140.17,781.0
2025-04-25,140.15,140.15,139.66,139.73,804.0
2025-04-26,139.7,139.87,139.67,139.87,42.0
2025-04-28,139.9,140.07,139.75,139.95,457.0
2025-04-29,139.98,140.0,139.74,139.77,353.0
2025-04-30,139.81,140.15,139.8,140.05,907.0
2025-05-01,140.05,140.82,140.04,140.76,1099.0
2025-05-02,140.82,140.85,140.44,140.68,1984.0
2025-05-03,140.66,140.7,140.26,140.51,944.0
2025-05-05,140.36,140.5,140.33,140.48,51.0
2025-05-06,140.41,140.52,140.4,140.41,275.0
2025-05-07,140.44,140.51,140.1,140.1,1740.0
2025-05-08,140.11,140.47,139.87,139.88,975.0
2025-05-09,139.87,140.0,139.49,139.71,1121.0
2025-05-10,139.69,139.74,139.58,139.62,167.0
2025-05-12,139.55,139.55,138.73,138.8,1431.0
2025-05-13,138.82,138.96,138.47,138.94,2261.0
2025-05-14,138.94,139.12,138.69,138.75,1781.0
2025-05-15,138.8,138.82,138.38,138.69,3356.0
2025-05-16,138.7,139.03,138.67,138.95,1830.0
2025-05-17,139.01,139.01,138.84,138.88,131.0
2025-05-19,138.68,138.9,138.51,138.55,834.0
2025-05-20,138.54,138.86,138.24,138.7,1337.0
2025-05-21,138.6,138.65,138.39,138.41,1122.0
2025-05-22,138.38,138.46,137.96,138.14,2034.0
2025-05-23,138.11,138.37,137.97,138.36,1200.0
2025-05-24,138.4,139.37,138.34,138.81,713.0
2025-05-26,138.62,138.65,138.21,138.62,768.0
2025-05-27,138.74,138.92,138.48,138.69,643.0
2025-05-28,138.76,138.88,138.16,138.32,1121.0
2025-05-29,138.28,138.47,138.02,138.31,1036.0
2025-05-30,138.33,138.92,138.29,138.61,901.0
2025-05-31,138.62,138.65,138.53,138.58,556.0
2025-06-02,138.53,138.57,138.35,138.35,675.0
2025-06-03,138.41,138.65,138.19,138.53,1504.0
2025-06-04,138.51,138.52,138.32,138.35,593.0
2025-06-05,138.32,138.84,138.28,138.73,1209.0
2025-06-06,138.78,138.86,138.49,138.86,2792.0
2025-06-07,138.9,139.04,138.49,138.6,494.0
2025-06-09,138.69,138.76,138.54,138.69,1723.0
2025-06-10,138.67,138.7,138.42,138.62,10425.0
2025-06-11,138.58,138.84,138.56,138.76,2162.0
2025-06-12,138.77,138.98,138.72,138.96,1159.0
2025-06-13,139.0,139.66,138.98,139.4,1358.0
2025-06-14,139.43,139.43,139.03,139.2,95.0
2025-06-16,139.16,139.23,138.77,138.91,1299.0
2025-06-17,138.89,139.13,136.8,138.86,1382.0
2025-06-18,138.91,139.03,138.81,139.0,733.0
2025-06-19,139.1,139.36,138.92,139.32,795.0
2025-06-20,139.37,139.53,139.18,139.37,695.0
2025-06-21,139.4,139.42,139.18,139.33,57.0
2025-06-23,139.48,139.48,139.09,139.2,923.0
2025-06-24,139.21,139.45,139.0,139.12,601.0
2025-06-25,139.12,139.48,139.09,139.44,575.0
2025-06-26,139.42,139.44,139.12,139.14,1032.0
2025-06-27,139.14,139.25,138.93,138.93,1594.0
2025-06-28,138.99,138.99,138.86,138.91,89.0
2025-06-30,138.89,139.1,138.85,139.1,492.0
2025-07-01,139.09,139.34,138.89,139.34,1111.0
2025-07-02,139.29,139.37,139.01,139.02,876.0
2025-07-03,139.02,139.09,138.87,139.06,887.0
2025-07-04,139.04,139.23,138.63,139.2,761.0
2025-07-05,139.21,139.22,139.1,139.14,36.0
2025-07-07,139.2,139.2,138.98,139.14,384.0
2025-07-08,139.09,139.19,138.88,138.88,527.0
2025-07-09,138.92,138.92,138.62,138.62,1114.0
2025-07-10,138.61,138.79,138.54,138.63,784.0
2025-07-11,138.64,138.74,138.25,138.3,1172.0
2025-07-12,138.23,138.28,138.23,138.27,178.0
2025-07-14,138.23,138.31,137.92,137.98,1145.0
2025-07-15,137.98,138.1,137.82,138.06,1737.0
2025-07-16,138.07,138.11,137.7,137.92,1600.0
2025-07-17,137.97,138.12,137.81,138.09,1096.0
2025-07-18,138.1,138.43,137.92,138.23,1701.0
2025-07-19,138.2,138.25,138.0,138.03,102.0
2025-07-21,138.08,138.13,138.08,138.13,44.0
2025-07-22,138.18,138.71,138.07,138.5,1205.0
2025-07-23,138.55,138.56,137.53,137.57,1763.0
2025-07-24,137.61,137.71,137.38,137.5,910.0
2025-07-25,137.47,137.67,137.31,137.44,1041.0
2025-07-26,137.47,137.55,137.45,137.51,143.0
2025-07-28,137.48,137.95,137.45,137.92,556.0
2025-07-29,137.92,137.96,137.75,137.81,938.0
2025-07-30,137.86,138.08,137.86,137.95,907.0
2025-07-31,137.99,138.16,137.73,138.03,625.0
2025-08-01,138.05,138.36,137.95,138.06,725.0
2025-08-02,138.06,138.79,138.05,138.7,380.0
2025-08-04,138.58,139.04,138.52,138.59,785.0
2025-08-05,138.63,138.96,138.42,138.87,1167.0
2025-08-06,138.82,138.89,138.5,138.54,1448.0
2025-08-07,138.52,138.93,138.52,138.8,1398.0
2025-08-08,138.82,138.82,138.45,138.63,923.0
2025-08-09,138.62,138.62,138.47,138.48,115.0
2025-08-11,138.54,138.67,138.44,138.65,10.0
2025-08-12,138.6,138.61,138.43,138.59,372.0
2025-08-13,138.54,138.74,138.28,138.45,756.0
2025-08-14,138.49,138.52,137.91,138.11,1622.0
2025-08-15,138.07,138.09,137.76,137.79,381.0
2025-08-16,137.75,137.75,137.58,137.58,97.0
2025-08-18,137.45,137.9,137.45,137.88,475.0
2025-08-19,137.88,137.88,137.47,137.59,474.0
2025-08-20,137.63,137.71,137.5,137.59,1264.0
2025-08-21,137.61,137.71,137.49,137.59,633.0
2025-08-22,137.54,137.61,137.39,137.47,902.0
2025-08-23,137.48,137.75,137.47,137.72,109.0
2025-08-25,137.64,137.66,137.44,137.45,608.0
2025-08-26,137.46,137.52,137.23,137.28,623.0
2025-08-27,137.28,137.48,137.27,137.43,1140.0
2025-08-28,137.43,137.52,137.37,137.44,668.0
2025-08-29,137.44,137.64,137.41,137.56,523.0
2025-08-30,137.56,137.61,137.53,137.58,228.0
